name,author_role,paper_id,title,journal,achievement_level,year,doi,paper_url,source,affiliations,is_likely_chinese_name,chinese_name_score,name_filter_reason
Jinghui Zhang,first_author,2794,Coordinated scheduling and pricing for public transport-oriented MaaS systems: A passenger-centric approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105687,https://doi.org/10.1016/j.trc.2026.105687,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yuan Li,first_author,2792,Decision generation for interlining bus scheduling: a large language model-empowered approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105640,https://doi.org/10.1016/j.trc.2026.105640,openalex,Dalian Maritime University,0,0.5,"chinese_surname,person_name_length"
Xin Li,corresponding_author,2792,Decision generation for interlining bus scheduling: a large language model-empowered approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105640,https://doi.org/10.1016/j.trc.2026.105640,openalex,Dalian Maritime University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yinjie Luo,first_author,2760,Empirical distribution of probe vehicle penetration rates and implications for traffic state estimation,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105729,https://doi.org/10.1016/j.trc.2026.105729,"openalex,crossref",New York University Abu Dhabi; New York University; Southwest Jiaotong University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Ce Wang,first_author,2778,Empowering cooperative control for vehicle groups in merging areas: A trajectory-data-driven critical vehicle identification approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105693,https://doi.org/10.1016/j.trc.2026.105693,openalex,University of Wisconsin–Madison; Southeast University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xu Qu,corresponding_author,2778,Empowering cooperative control for vehicle groups in merging areas: A trajectory-data-driven critical vehicle identification approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105693,https://doi.org/10.1016/j.trc.2026.105693,openalex,University of Wisconsin–Madison; Southeast University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Wenyuan Wang,first_author,2780,Energy-efficient stockyard scheduling in dry bulk ports with belt conveyor sharing,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105697,https://doi.org/10.1016/j.trc.2026.105697,"openalex,crossref",Dalian University of Technology; Hong Kong Polytechnic University; Hainan University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Cao Zhen,corresponding_author,2780,Energy-efficient stockyard scheduling in dry bulk ports with belt conveyor sharing,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105697,https://doi.org/10.1016/j.trc.2026.105697,"openalex,crossref",Dalian University of Technology; Hong Kong Polytechnic University; Hainan University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Linheng Li,first_author,828,Ethical Decision-Making in Autonomous Vehicles: A Reinforcement Learning Approach for Fair Risk Management,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105761,https://doi.org/10.1016/j.trc.2026.105761,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yihong Tang,first_author,2787,From street views to urban science: Discovering road safety factors with multimodal large language models,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105692,https://doi.org/10.1016/j.trc.2026.105692,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Junji Ye,first_author,2777,Global causal-aware impact modeling for traffic networks with graph-integrated transfer entropy,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105706,https://doi.org/10.1016/j.trc.2026.105706,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yunfei Li,first_author,2768,Graph interpretable planning for signal-free intersections: Optimizing lane-time coordination through solution space compression,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105719,https://doi.org/10.1016/j.trc.2026.105719,"openalex,crossref",Beijing Jiaotong University; China People's Public Security University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yuanyuan Wu,first_author,2761,Group effect enhanced generative adversarial imitation learning for individual travel behavior modeling under incentives,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105746,https://doi.org/10.1016/j.trc.2026.105746,"openalex,crossref",Suzhou Polytechnic Institute of Agriculture; KTH Royal Institute of Technology; Monash University; Beihang University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Z.Y. Ma,corresponding_author,2761,Group effect enhanced generative adversarial imitation learning for individual travel behavior modeling under incentives,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105746,https://doi.org/10.1016/j.trc.2026.105746,"openalex,crossref",Suzhou Polytechnic Institute of Agriculture; KTH Royal Institute of Technology; Monash University; Beihang University,0,0.5,"chinese_surname,person_name_length"
Qian Qiu,first_author,831,How to grade autonomous driving testing scenarios with uncertain V2V interactions? A primitive complexity-based method,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105737,https://doi.org/10.1016/j.trc.2026.105737,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zebin Chen,first_author,2793,Human-like hierarchical decision-making for real-time train regulation strategies in urban rail transit lines,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105690,https://doi.org/10.1016/j.trc.2026.105690,openalex,Shantou University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Shukai Li,corresponding_author,2793,Human-like hierarchical decision-making for real-time train regulation strategies in urban rail transit lines,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105690,https://doi.org/10.1016/j.trc.2026.105690,openalex,Beijing Jiaotong University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhuopeng Xie,first_author,2838,Investigating platoon formation and retention using reduced-scale mobile robots with controllers based on established car-following models,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105671,https://doi.org/10.1016/j.trc.2026.105671,crossref,The University of Sydney; UNSW Sydney,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Hao Zheng,first_author,2754,KNOWCAST: Domain-knowledge-integrated deep learning for metro OD forecasting and path flow estimation,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105710,https://doi.org/10.1016/j.trc.2026.105710,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Meng Li,corresponding_author,2782,Leveraging LLMs for cross-city and cross-scenario traffic speed forecasting under abnormal weather conditions,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105702,https://doi.org/10.1016/j.trc.2026.105702,openalex,Tsinghua University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Junjie Hu,first_author,2829,Meta-learning guided by physics-based residual priors: a plug-and-play training strategy for lightweight car-following models,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105712,https://doi.org/10.1016/j.trc.2026.105712,crossref,Central South University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Kenan Zhang,corresponding_author,2783,Mobility-as-a-service (MaaS) system as a multi-leader-multi-follower game: A single-level variational inequality (VI) formulation,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105703,https://doi.org/10.1016/j.trc.2026.105703,"openalex,crossref",Technion – Israel Institute of Technology; École Polytechnique Fédérale de Lausanne,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Ning Xie,first_author,2789,Multimodal traffic network partition under disturbances using a joint spectral approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105696,https://doi.org/10.1016/j.trc.2026.105696,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yanshuo Sun,corresponding_author,2762,Network-based formulations and solution algorithm for paratransit districting,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105738,https://doi.org/10.1016/j.trc.2026.105738,"openalex,crossref",Florida A&M University - Florida State University College of Engineering,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yibing Wang,corresponding_author,2755,"Optimal integrated control of internal boundaries, ramp inflows, and variable speed limits for lane-free traffic of connected automated vehicles on freeways",TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105728,https://doi.org/10.1016/j.trc.2026.105728,"openalex,crossref",Zhejiang University; Technical University of Munich; Technical University of Crete; Tongji University; Chongqing University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Xian Chen,first_author,2764,Real -time monitoring of composite temporal changes in travel demand using a unified Bayesian approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105727,https://doi.org/10.1016/j.trc.2026.105727,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Sichao Wu,first_author,2765,Real-time distributed predictive control of connected vehicles by neural approximation,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105722,https://doi.org/10.1016/j.trc.2026.105722,"openalex,crossref",University of Science and Technology Beijing; Tsinghua University; National University of Singapore,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Sifa Zheng,corresponding_author,2765,Real-time distributed predictive control of connected vehicles by neural approximation,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105722,https://doi.org/10.1016/j.trc.2026.105722,"openalex,crossref",University of Science and Technology Beijing; Tsinghua University; National University of Singapore,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Jichen Zhu,first_author,2770,Schedule adherence oriented traffic signal control for large-scale scheduled vehicle operations: A multi-agent reinforcement learning approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105720,https://doi.org/10.1016/j.trc.2026.105720,"openalex,crossref",Tongji University; National University of Singapore,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Kaidi Yang,corresponding_author,2770,Schedule adherence oriented traffic signal control for large-scale scheduled vehicle operations: A multi-agent reinforcement learning approach,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105720,https://doi.org/10.1016/j.trc.2026.105720,"openalex,crossref",Tongji University; National University of Singapore,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiaotong Sun,corresponding_author,2758,Substitution or complement? Uncovering the interplay between ride-hailing services and public transit,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105747,https://doi.org/10.1016/j.trc.2026.105747,"openalex,crossref",Hong Kong Polytechnic University; Tongji University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Jinjun Tang,first_author,2788,The flex-route transit operational planning problem with electric vehicles,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105701,https://doi.org/10.1016/j.trc.2026.105701,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yue Yang,first_author,2834,The intraday competition in a duopoly ride-hailing market,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105673,https://doi.org/10.1016/j.trc.2026.105673,crossref,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Jiayu Fang,first_author,2837,Toward an integrated cross-urban accident prevention system: A multi-task spatial-temporal learning framework for urban safety management,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,A2,2026,10.1016/j.trc.2026.105675,https://doi.org/10.1016/j.trc.2026.105675,crossref,The University of Sydney,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiaoying Yang,first_author,2871,A collaborative evolutionary reinforcement learning approach to dynamic pickup and delivery challenges,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104885,https://doi.org/10.1016/j.tre.2026.104885,"openalex,crossref",University of Nottingham Ningbo China; Shanxi University of Traditional Chinese Medicine,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yun Yuan,first_author,2853,A two-stage Stackelberg game based at-stop departure timing and trajectory optimization for connected and automated bus in mixed traffic,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104952,https://doi.org/10.1016/j.tre.2026.104952,"openalex,crossref",Dalian Maritime University; Chongqing Jiaotong University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xin Li,corresponding_author,2853,A two-stage Stackelberg game based at-stop departure timing and trajectory optimization for connected and automated bus in mixed traffic,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104952,https://doi.org/10.1016/j.tre.2026.104952,"openalex,crossref",Dalian Maritime University; Chongqing Jiaotong University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Lichao Yang,first_author,2892,Advanced autonomous collision avoidance for maritime navigation: A reinforcement learning approach with ship dynamics and environmental awareness,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104901,https://doi.org/10.1016/j.tre.2026.104901,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Shurui Zhu,first_author,844,"Air freight logistics under uncertainty: Integrated tail assignment, flight departure time adjustment, and shipment routing",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104893,https://doi.org/10.1016/j.tre.2026.104893,"crossref,openalex",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xinyuan Chen,first_author,2890,Air-rail integrated flight network design,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104892,https://doi.org/10.1016/j.tre.2026.104892,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Hongli Li,first_author,2938,Anticipatory demand planning for microtransit with strategic use of latent capacity at fixed stops,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104939,https://doi.org/10.1016/j.tre.2026.104939,crossref,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Li Xue,first_author,845,Battery-swapping-considered scheduling for automated guided vehicles in container terminals: a two-phase decision framework,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104926,https://doi.org/10.1016/j.tre.2026.104926,"crossref,openalex",Northwestern Polytechnical University; Korea National University of Transportation; Hefei University of Technology; Qingdao Huanghai University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Chenhao Zhou,corresponding_author,845,Battery-swapping-considered scheduling for automated guided vehicles in container terminals: a two-phase decision framework,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104926,https://doi.org/10.1016/j.tre.2026.104926,"crossref,openalex",Northwestern Polytechnical University; Korea National University of Transportation; Hefei University of Technology; Qingdao Huanghai University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zigen Chen,first_author,2887,Carbon-priced LNG inventory routing with a single FSRU hub: robust branch-and-price for heterogeneous fleets,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104806,https://doi.org/10.1016/j.tre.2026.104806,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yingmei Li,first_author,2889,Climate risk erosion of firms’ supply chain network positions: environmental management dilemmas and resilience trade-offs,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104866,https://doi.org/10.1016/j.tre.2026.104866,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
George Q. Huang,corresponding_author,843,Cyber-physical internet: gateway protocol algorithm for smart port operations with sea-rail multimodality,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104915,https://doi.org/10.1016/j.tre.2026.104915,"crossref,openalex",Hong Kong Polytechnic University,1,0.8,"chinese_surname,pinyin_given_name_shape,initial_plus_pinyin,person_name_length"
Xiaodong Li,first_author,840,Decomposing random taste heterogeneity in discrete choice modeling: A mixture density network-embedded logit model,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104940,https://doi.org/10.1016/j.tre.2026.104940,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Maohua Cai,first_author,2863,"Dispatch-sequencing optimization for drone delivery services: Models, properties and cutting planes",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104910,https://doi.org/10.1016/j.tre.2026.104910,"openalex,crossref",Shanghai University; Nantong University; Nanjing Agricultural University; Tsinghua University; University of Hong Kong; Shenzhen Polytechnic University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Xinglu Liu,corresponding_author,2863,"Dispatch-sequencing optimization for drone delivery services: Models, properties and cutting planes",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104910,https://doi.org/10.1016/j.tre.2026.104910,"openalex,crossref",Shanghai University; Nantong University; Nanjing Agricultural University; Tsinghua University; University of Hong Kong; Shenzhen Polytechnic University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Yandong He,corresponding_author,2863,"Dispatch-sequencing optimization for drone delivery services: Models, properties and cutting planes",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104910,https://doi.org/10.1016/j.tre.2026.104910,"openalex,crossref",Shanghai University; Nantong University; Nanjing Agricultural University; Tsinghua University; University of Hong Kong; Shenzhen Polytechnic University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Qichao Liu,first_author,837,Distributed two-dimension model predictive control for left-turn control of connected and automated vehicle platoons at signalized intersections,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104954,https://doi.org/10.1016/j.tre.2026.104954,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Cheng Ren,first_author,2865,Dynamic multi-agent pickup and delivery under communication uncertainties in robotic cellular warehousing systems,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104900,https://doi.org/10.1016/j.tre.2026.104900,"openalex,crossref",Hong Kong Polytechnic University; Hong Kong Science and Technology Parks Corporation,0,0.5,"chinese_surname,person_name_length"
George Q. Huang,corresponding_author,2865,Dynamic multi-agent pickup and delivery under communication uncertainties in robotic cellular warehousing systems,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104900,https://doi.org/10.1016/j.tre.2026.104900,"openalex,crossref",Hong Kong Polytechnic University; Hong Kong Science and Technology Parks Corporation,1,0.8,"chinese_surname,pinyin_given_name_shape,initial_plus_pinyin,person_name_length"
Bingbing Li,first_author,2891,Eco-routing for electric logistic vehicles using deep reinforcement learning with graph attention networks,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104908,https://doi.org/10.1016/j.tre.2026.104908,"openalex,crossref",Southeast University; Anhui University of Science and Technology; Anhui Science and Technology University; National University of Singapore; University College London,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xintian Gao,first_author,2944,F-CutLearn: A feasibility-guaranteed cut learning method for network design problems,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104856,https://doi.org/10.1016/j.tre.2026.104856,crossref,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiufang Li,first_author,2859,How does blockchain-enabled information sharing influence supplier encroachment mode selection under asymmetric quality preference information?,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104917,https://doi.org/10.1016/j.tre.2026.104917,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Mingmei Li,first_author,2894,Hub competition and demand modeling in long-haul aviation markets: A forward-looking scenario-based game-theoretical approach,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104894,https://doi.org/10.1016/j.tre.2026.104894,openalex,Singapore University of Technology and Design,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Haowen Xu,first_author,2869,"Incentive-compatible auction mechanisms for crowdshipping: Modeling, solution approach, and systemic impacts",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104919,https://doi.org/10.1016/j.tre.2026.104919,"openalex,crossref",Beihang University; Hebei Normal University of Science and Technology,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Peng Liu,corresponding_author,2869,"Incentive-compatible auction mechanisms for crowdshipping: Modeling, solution approach, and systemic impacts",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104919,https://doi.org/10.1016/j.tre.2026.104919,"openalex,crossref",Beihang University; Hebei Normal University of Science and Technology,0,0.5,"chinese_surname,person_name_length"
Yijin Song,first_author,2867,"Industrial coagglomeration, industrial–innovation chain integration, and supply chain resilience: evidence from manufacturing and logistics industries",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104922,https://doi.org/10.1016/j.tre.2026.104922,"openalex,crossref",Chang'an University; Xuzhou Medical College; Second People’s Hospital of Huai’an; Huaiyin Normal University; Tongji University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yan Xu,corresponding_author,2867,"Industrial coagglomeration, industrial–innovation chain integration, and supply chain resilience: evidence from manufacturing and logistics industries",TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104922,https://doi.org/10.1016/j.tre.2026.104922,"openalex,crossref",Chang'an University; Xuzhou Medical College; Second People’s Hospital of Huai’an; Huaiyin Normal University; Tongji University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Sida Luo,first_author,2880,Integrated design of urban rail transit and bike-sharing system considering route choice varieties in a ring-radial hybrid network,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104907,https://doi.org/10.1016/j.tre.2026.104907,"openalex,crossref",Beijing Jiaotong University; Ministry of Transport; Southeast University; Xinjiang University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Qian Ye,corresponding_author,2880,Integrated design of urban rail transit and bike-sharing system considering route choice varieties in a ring-radial hybrid network,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104907,https://doi.org/10.1016/j.tre.2026.104907,"openalex,crossref",Beijing Jiaotong University; Ministry of Transport; Southeast University; Xinjiang University,0,0.5,"chinese_surname,person_name_length"
Zhen Wang,first_author,2846,Interaction-aware trajectory prediction with ego motion plan priors for autonomous driving,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104957,https://doi.org/10.1016/j.tre.2026.104957,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Baoli Liu,first_author,2876,Lifecycle optimization of multi-fuel tugboat fleets for port decarbonization,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104913,https://doi.org/10.1016/j.tre.2026.104913,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Lin Zhou,first_author,2883,Location-routing problem for robot deliveries with customer choices and hybrid facilities,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104889,https://doi.org/10.1016/j.tre.2026.104889,"openalex,crossref",,0,0.5,"chinese_surname,person_name_length"
Haoye Chen,first_author,2885,Operation and charging optimization for electric multimodal mobility system,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104899,https://doi.org/10.1016/j.tre.2026.104899,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Min Yang,corresponding_author,2864,Optimizing demand-responsive feeder transit service with modular autonomous vehicles employing fixed and flexible stations,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104878,https://doi.org/10.1016/j.tre.2026.104878,"openalex,crossref",Ministry of Transport; Southeast University; Research Institute of Highway,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Jiang He,first_author,2924,Reinforcement learning-driven probabilistic price forecasting for energy inventory arbitrage,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104956,https://doi.org/10.1016/j.tre.2026.104956,crossref,,0,0.5,"chinese_surname,person_name_length"
Yangdong Xu,first_author,2875,Ridesharing user equilibrium model with drivers matching passengers from multiple OD pairs and avoiding the en-route transfers,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104890,https://doi.org/10.1016/j.tre.2026.104890,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xu Yangdong,corresponding_author,2875,Ridesharing user equilibrium model with drivers matching passengers from multiple OD pairs and avoiding the en-route transfers,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,A2,2026,10.1016/j.tre.2026.104890,https://doi.org/10.1016/j.tre.2026.104890,"openalex,crossref",,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
